 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,70104058,8,6,56,11601,20,0,7.0,5.656854249,7300,0,1933.5,2720.783986,166.281387,0.199703133,5392619.846,19200000.0,69400000,3,70000000,10000000.0,26200000.0,69400000,3,95999,19199.8,36972.77614,84827,50,0,0,0,0,172,132,0.114116076,0.085587057,0,7300,777.5333333,1896.917457,3598295.838,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,601983.0,0.0,601983,601983,69400000.0,0.0,69400000,69400000,DDoS
16202,10766647,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.343659358,0.55727656,2153329.4,4799850.328,10700000,0,0,0.0,0.0,0,0,10700000,2685420.5,5369414.428,10700000,0,0,0,0,0,20,100,0.092879427,0.464397133,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,27105.0,0.0,27105,27105,10700000.0,0.0,10700000,10700000,BENIGN
80,1800186,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,6462.110026,4.999483387,225023.25,636156.83,1799431,3,622,311.0,435.5777772,619,3,1800167,360033.4,804647.7688,1799431,3,0,0,0,0,72,132,1.666494462,3.332988924,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,75015388,8,5,56,11607,20,0,7.0,5.656854249,10220,0,2321.4,4455.182578,155.4747674,0.173297777,6251282.333,18300000.0,63900000,1,73200000,10500000.0,23800000.0,63900000,50,1835611,458902.75,917210.2212,1834718,1,0,0,0,0,172,112,0.106644786,0.066652991,0,10220,833.5,2726.136143,7431818.269,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2208.0,0.0,2208,2208,36600000.0,38600000.0,63900000,9276480,DDoS
80,20007,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,581146.5987,399.860049,2858.142857,6574.463158,17754,9,18001,9000.5,12715.90125,17992,9,19769,4942.25,8835.872391,18189,191,0,0,0,0,72,112,149.9475184,249.9125306,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,72002311,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,161.980912,0.18054976,6000192.583,18000000.0,62500000,25,70600000,10100000.0,23300000.0,62500000,209,1431325,357831.25,713544.8315,1428147,193,0,0,0,0,172,112,0.111107545,0.069442216,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,839.0,0.0,839,839,35300000.0,38500000.0,62500000,8028978,DDoS
443,64259,4,1,53,341,53,0,13.25,26.5,341,341,341.0,0.0,6131.436842,77.8101122,16064.75,31830.66,63810,3,64259,21419.66667,36752.34209,63857,3,0,0.0,0.0,0,0,0,0,0,0,140,32,62.24808976,15.56202244,0,341,65.66666667,136.5410805,18643.46667,0,0,0,0,1,0,0,0,0,78.8,13.25,341.0,140,0,0,0,0,0,0,4,53,1,341,1444,363,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23329,1,1,52,113,52,52,52.0,0.0,113,113,113.0,0.0,7072.742081,85.73020704,23329.0,0.0,23329,23329,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,42.86510352,42.86510352,52,113,72.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,108.5,52.0,113.0,20,0,0,0,0,0,0,1,52,1,113,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,656640,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,17715.94786,12.18323587,93805.71429,247757.1685,655666,4,687,343.5,463.1549417,671,16,656525,164131.25,327689.9501,655666,4,0,0,0,0,72,112,4.56871345,7.614522417,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
52695,71628716,7,9,11613,62,4380,0,1659.0,2117.072113,20,0,6.888888889,5.30199124,162.9932889,0.2233741,4775247.733,16300000.0,63200000,1,71600000,11900000.0,29000000.0,71200000,17,71100000,8893508.5,22100000.0,63200000,1,0,0,0,0,152,192,0.097726169,0.125647931,0,4380,687.1176471,1543.785926,2383274.985,0,0,0,0,1,1,0,0,1,730.0625,1659.0,6.888888889,152,0,0,0,0,0,0,7,11613,9,62,229,256,5,20,26412.0,0.0,26412,26412,35600000.0,39100000.0,63200000,7898745,BENIGN
80,1638030,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,14.65174631,2.441957718,546010.0,943986.4047,1636031,1,1638030,546010.0,943986.4047,1636031,1,0,0.0,0.0,0,0,0,0,0,0,80,0,2.441957718,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1685514,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,6898.19248,5.33961747,210689.25,580295.3682,1646461,15,38736,19368.0,27261.79484,38645,91,1685402,337080.4,732156.7897,1646461,15,0,0,0,0,72,132,1.77987249,3.55974498,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,119793,23,31,1169,47921,570,0,50.82608696,156.1373673,2896,0,1545.83871,822.4417344,409790.2215,450.7775913,2260.245283,6669.291612,23311,0,119793,5445.136364,9748.883327,23621,1,96495,3216.5,7900.825312,24205,1,0,0,0,0,744,1000,191.997863,258.7797284,0,2896,892.5454545,973.2643016,947243.4007,0,0,0,1,0,0,0,0,1,909.0740741,50.82608696,1545.83871,744,0,0,0,0,0,0,23,1169,31,47921,29200,61,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,876565,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,13264.2759,10.2673504,109570.625,307096.9131,869579,45,6651,3325.5,4135.867563,6250,401,876440,175288.0,388130.5974,869579,46,0,0,0,0,72,132,3.422450132,6.844900264,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
54104,71365709,7,10,11607,68,4380,0,1658.142857,1762.272815,20,0,6.8,5.006662228,163.5939748,0.238209642,4460356.813,15000000.0,59600000,1,71400000,11900000.0,28900000.0,70800000,16,70800000,7871001.889,19800000.0,59600000,1,0,0,0,0,152,212,0.098086323,0.140123319,0,4380,648.9444444,1335.050141,1782358.879,0,0,0,0,1,1,0,0,1,687.1176471,1658.142857,6.8,152,0,0,0,0,0,0,7,11607,10,68,229,256,5,20,27852.0,0.0,27852,27852,35400000.0,34300000.0,59600000,11100000,BENIGN
80,24944,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,80.17960231,24944.0,0.0,24944,24944,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,40.08980115,40.08980115,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,61,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50485,4,2,188,206,47,47,47.0,0.0,103,103,103.0,0.0,7804.298306,118.8471823,10097.0,13826.55653,25752,3,24730,8243.333333,14272.676,24724,3,3,3.0,0.0,3,3,0,0,0,0,80,40,79.23145489,39.61572744,47,103,63.0,27.32520204,746.6666667,0,0,0,0,0,0,0,0,0,73.5,47.0,103.0,80,0,0,0,0,0,0,4,188,2,206,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5623956,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.711243118,1874652.0,3202924.619,5572954,48,5623956,2811978.0,3904609.705,5572954,51002,0,0.0,0.0,0,0,0,0,0,0,104,40,0.533432338,0.177810779,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,26847,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,71340601,8,5,56,11601,20,0,7.0,5.656854249,7300,0,2320.2,3022.508098,163.3992402,0.182224425,5945050.083,19200000.0,66800000,7,70800000,10100000.0,25000000.0,66800000,56,585528,146382.0,289446.0057,580544,205,0,0,0,0,172,112,0.112138108,0.070086317,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,3953426.0,0.0,3953426,3953426,66800000.0,0.0,66800000,66800000,DDoS
443,63135274,7,2,187,92,46,6,26.71428571,20.0890873,46,46,46.0,0.0,4.419082746,0.142551056,7891909.25,20500000.0,58400000,4,63100000,10500000.0,23500000.0,58400000,4,58500000,58500000.0,0.0,58500000,58500000,1,0,0,0,140,40,0.110873044,0.031678013,6,46,32.5,18.86354509,355.8333333,0,1,0,0,1,0,0,0,0,36.11111111,26.71428571,46.0,140,0,0,0,0,0,0,7,187,2,92,414,377,6,20,86741.0,0.0,86741,86741,58400000.0,0.0,58400000,58400000,BENIGN
80,402067,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,28932.98878,22.38432898,50258.375,141720.4734,400998,3,920,460.0,581.2417741,871,49,402017,80403.4,179218.241,400998,3,0,0,0,0,72,132,7.461442993,14.92288599,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
137,4,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,31000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93.0,62.0,0.0,40,0,0,0,0,0,0,2,124,0,0,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1770687,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6569.766424,3.953267856,295114.5,722423.3981,1769755,14,854,427.0,431.3351365,732,122,1770631,590210.3333,1021515.734,1769755,14,0,0,0,0,72,92,1.694257653,2.259010203,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,196,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,61224.4898,10204.08163,196.0,0.0,196,196,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,5102.040816,5102.040816,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,250,245,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117831256,22,17,1247,4536,863,0,56.68181818,187.4354203,2836,0,266.8235294,707.6139692,49.07865872,0.33098179,3100822.526,4538956.618,10000000,4,118000000,5611012.19,4868875.203,10000000,4,113000000,7080881.0,4571345.908,10000000,184,0,0,0,0,712,552,0.186707676,0.144274113,0,2836,144.575,485.5388171,235747.9429,0,0,0,1,0,0,0,0,0,148.2820513,56.68181818,266.8235294,712,0,0,0,0,0,0,22,1247,17,4536,29200,370,4,32,289671.9091,839945.5444,2822203,36316,10000000.0,4026.068134,10000000,10000000,BENIGN
80,1636554,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,7108.228632,4.888320214,233793.4286,618061.4613,1635425,3,839,419.5,348.6036431,666,173,1636506,409126.5,817532.4223,1635425,3,0,0,0,0,72,112,1.83312008,3.055200134,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,241,2,2,60,448,30,30,30.0,0.0,224,224,224.0,0.0,2107883.817,16597.51037,80.33333333,97.60293711,190,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,8298.755187,8298.755187,30,224,107.6,106.2581762,11290.8,0,0,0,0,0,0,0,0,1,134.5,30.0,224.0,64,0,0,0,0,0,0,2,60,2,448,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,754283,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,15422.59338,10.60609877,107754.7143,284642.4974,753263,4,785,392.5,475.8828637,729,56,754236,188559.0,376469.4757,753263,4,0,0,0,0,72,112,3.977287039,6.628811732,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,186620,45,58,1319,105841,570,0,29.31111111,112.6125341,4344,0,1824.844828,956.8748071,574214.9823,551.9236952,1829.607843,6711.604275,44707,0,186620,4241.363636,9862.044439,44757,1,163583,2869.877193,8403.426744,44743,1,0,0,0,0,1148,1864,241.1317115,310.7919837,0,4344,1030.384615,1147.025586,1315667.695,0,0,0,1,0,0,0,0,1,1040.38835,29.31111111,1824.844828,1148,0,0,0,0,0,0,45,1319,58,105841,29200,61,29,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,73881064,8,6,56,11601,20,0,7.0,5.656854249,5840,0,1933.5,2189.772933,157.7806189,0.189493752,5683158.769,18000000.0,65100000,2,73700000,10500000.0,24300000.0,65100000,2,230100,46020.0,84820.62817,195398,8,0,0,0,0,172,132,0.108282144,0.081211608,0,5840,777.5333333,1633.102694,2667024.41,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,2008.0,0.0,2008,2008,36800000.0,40000000.0,65100000,8569150,DDoS
58064,52,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,230769.2308,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19230.76923,19230.76923,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,290,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3406920,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,8.805607411,1.467601235,851730.0,1701104.685,3403387,999,3406920,851730.0,1701104.685,3403387,999,0,0.0,0.0,0,0,0,0,0,0,100,0,1.467601235,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,23699,2,2,100,256,50,50,50.0,0.0,128,128,128.0,0.0,15021.73087,168.783493,7899.666667,13675.69583,23691,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,84.39174649,84.39174649,50,128,81.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,101.5,50.0,128.0,64,0,0,0,0,0,0,2,100,2,256,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,73515662,9,5,62,11607,20,0,6.888888889,5.30199124,7215,0,2321.4,3327.769794,158.7280816,0.190435611,5655050.923,18100000.0,65500000,2,72200000,9030011.875,22900000.0,65500000,2,1276278,319069.5,637518.4177,1275347,4,0,0,0,0,192,112,0.122422893,0.068012718,0,7215,778.3333333,2107.034872,4439595.952,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,990.0,0.0,990,990,36100000.0,41500000.0,65500000,6746835,DDoS
80,70383473,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,165.7065147,0.170494571,6398497.545,20900000.0,69500000,6,69700000,9952691.286,26300000.0,69500000,67,715578,238526.0,412265.6327,714569,6,0,0,0,0,172,92,0.113663047,0.056831524,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,129337.0,0.0,129337,129337,69500000.0,0.0,69500000,69500000,DDoS
80,654641,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,17770.04496,12.22043838,93520.14286,247071.29,653825,3,552,276.0,386.0803025,549,3,654622,163655.5,326779.7599,653825,5,0,0,0,0,72,112,4.582664392,7.637773986,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,73787064,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,158.0629363,0.189735155,5675928.0,18200000.0,65800000,13,73700000,10500000.0,24500000.0,65800000,86,74141,14828.2,32447.83127,72868,13,0,0,0,0,172,132,0.108420088,0.081315066,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,750.0,0.0,750,750,36900000.0,40900000.0,65800000,7936077,DDoS
80,72652901,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,160.4478258,0.165168904,6604809.182,20000000.0,66600000,1,72600000,10400000.0,24900000.0,66600000,1,50924,16974.66667,19630.61411,38560,189,0,0,0,0,172,92,0.110112602,0.055056301,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,6.0,0.0,6,6,36300000.0,42800000.0,66600000,6046872,DDoS
17357,10225450,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,137.4022659,0.684566449,1704241.667,4163256.254,10200000,3,0,0.0,0.0,0,0,10200000,2041974.8,4561841.819,10200000,3,1,0,0,0,20,132,0.097795207,0.586771242,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,23005.0,0.0,23005,23005,10200000.0,0.0,10200000,10200000,BENIGN
53,196,2,2,92,284,46,46,46.0,0.0,142,142,142.0,0.0,1918367.347,20408.16327,65.33333333,72.56950691,145,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,10204.08163,10204.08163,46,142,84.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,105.5,46.0,142.0,40,0,0,0,0,0,0,2,92,2,284,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,24190,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,496.0727573,82.67879289,24190.0,0.0,24190,24190,24190,24190.0,0.0,24190,24190,0,0.0,0.0,0,0,0,0,0,0,40,0,82.67879289,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,7329834,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.274289704,0.545714951,2443278.0,4226675.563,7323822,1002,7329834,2443278.0,4226675.563,7323822,1002,0,0.0,0.0,0,0,0,0,0,0,80,0,0.545714951,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,6012.0,0.0,6012,6012,7323822.0,0.0,7323822,7323822,DDoS
80,72007674,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,161.9688479,0.180536313,6000639.5,17400000.0,60200000,3,71000000,10100000.0,22500000.0,60200000,3,1043816,260954.0,521302.7538,1042908,3,0,0,0,0,172,112,0.11109927,0.069437044,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1882.0,0.0,1882,1882,35500000.0,35000000.0,60200000,10700000,DDoS
80,5467889,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.486578093,0.914429682,1366972.25,2728624.249,5459906,3,5467889,1366972.25,2728624.249,5459906,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.914429682,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,7983.0,0.0,7983,7983,5459906.0,0.0,5459906,5459906,DDoS
80,10097733,10,10,640,13451,309,0,64.0,123.9596709,2920,0,1345.1,841.4942332,1395.461734,1.980642586,531459.6316,2057168.157,8998404,5,1099329,122147.6667,233452.703,723513,96,9973551,1108172.333,2971879.406,8998473,48,0,0,0,0,220,212,0.990321293,0.990321293,0,2920,671.0,871.4971601,759507.3,0,0,0,1,0,0,0,0,1,704.55,64.0,1345.1,220,0,0,0,0,0,0,10,640,10,13451,29200,33,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,279,2,2,90,206,45,45,45.0,0.0,103,103,103.0,0.0,1060931.9,14336.91756,93.0,159.3486743,277,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,7168.458781,7168.458781,45,103,68.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,85.25,45.0,103.0,64,0,0,0,0,0,0,2,90,2,206,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,821018,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,14161.68708,9.744000741,117288.2857,308764.6091,817497,58,3031,1515.5,1897.167494,2857,174,820960,205240.0,408173.6187,817497,184,0,0,0,0,72,112,3.654000278,6.090000463,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
51806,12636508,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,2.848888316,0.474814719,2527301.6,5635375.279,12600000,3,0,0.0,0.0,0,0,12600000,3152575.75,6303714.854,12600000,3,0,0,0,0,20,100,0.079135787,0.395678933,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,28360.0,0.0,28360,28360,12600000.0,0.0,12600000,12600000,BENIGN
80,649983,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,17897.39116,13.84651599,81247.875,229491.4247,649210,2,623,311.5,385.3731957,584,39,649948,129989.6,290253.1462,649210,2,0,0,0,0,72,132,4.615505329,9.231010657,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,191,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,900523.5602,20942.40838,63.66666667,26.2741952,94,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,10471.20419,10471.20419,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46625,1,1,45,235,45,45,45.0,0.0,235,235,235.0,0.0,6005.36193,42.89544236,46625.0,0.0,46625,46625,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.44772118,21.44772118,45,235,108.3333333,109.6965511,12033.33333,0,0,0,0,0,0,0,0,1,162.5,45.0,235.0,20,0,0,0,0,0,0,1,45,1,235,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,34616,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2634.749552,335885.1398,231.1070025,4945.142857,12863.87443,34117,2,34221,17110.5,24195.07273,34219,2,34514,8628.5,17013.97282,34149,48,0,0,0,0,72,112,86.66512595,144.4418766,0,5840,1291.888889,2226.654017,4957988.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,61509,4,2,132,178,33,33,33.0,0.0,89,89,89.0,0.0,5039.912858,97.54670048,12301.8,16841.23454,30916,3,30922,10307.33333,17847.62887,30916,3,3,3.0,0.0,3,3,0,0,0,0,104,40,65.03113366,32.51556683,33,89,49.0,27.32520204,746.6666667,0,0,0,0,0,0,0,0,0,57.16666667,33.0,89.0,104,0,0,0,0,0,0,4,132,2,178,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
