,index,text,entities,relations,Comments,id,label,start_offset,end_offset
801,3667,"After gaining a foothold in the system, the dynamic data exchange (DDE) feature in Windows and legitimate cloud-based services will then be abused to deliver the malware or to establish command-and-control (C&C) communication.","[{'id': 49451, 'label': 'SOFTWARE', 'start_offset': 83, 'end_offset': 90}]",[],[],49451.0,SOFTWARE,83.0,90.0
802,3457,"Blackgear’s operators are well-organized, developing their own tools, which we observed to have been recently fine-tuned, based on their latest attacks.","[{'id': 49242, 'label': 'threat-actor', 'start_offset': 0, 'end_offset': 21}]",[],[],49242.0,threat-actor,0.0,21.0
803,2717," Please mark, I'm not a robot!",[],[],[],,,,
804,1611,El límite máximo de facturación del servicio puede variar en función de tu operador (18 a 30 euros/mes).,[],[],[],,,,
805,487,"Patches are available that fix this vulnerability, so Android users should get the latest updates as soon as possible.","[{'id': 46131, 'label': 'SOFTWARE', 'start_offset': 54, 'end_offset': 61}]",[],[],46131.0,SOFTWARE,54.0,61.0
806,4399,A new form is displayed if the information is not provided via command prompt.,[],[],[],,,,
807,14119,These both equate to the daily working times for that time zone.,[],[],[],,,,
808,10082,Sunburst is a sophisticated backdoor that provides an attacker nearly complete control over an affected system.,[],[],[],,,,
809,3465,"Here’s a summary of Blackgear’s latest campaign:  Use a decoy document or fake installer file, sent via spam email to lure a potential victim into clicking it.","[{'id': 49260, 'label': 'campaign', 'start_offset': 20, 'end_offset': 47}, {'id': 49262, 'label': 'attack-pattern', 'start_offset': 104, 'end_offset': 114}, {'id': 49261, 'label': 'attack-pattern', 'start_offset': 56, 'end_offset': 93}]","[{'id': 771, 'from_id': 49260, 'to_id': 49261, 'type': 'uses'}, {'id': 772, 'from_id': 49260, 'to_id': 49262, 'type': 'uses'}]",[],49260.0,campaign,20.0,47.0
810,434,"In this case the coin mining is unauthorized: in essence, it’s an attack against the user’s resources.",[],[],[],,,,
811,2490,Developers and users who have projects or products based on JDK9+ and the Spring Framework (or its derivatives) are strongly urged to patch as soon as possible.,"[{'id': 45538, 'label': 'SOFTWARE', 'start_offset': 60, 'end_offset': 65}, {'id': 45539, 'label': 'SOFTWARE', 'start_offset': 74, 'end_offset': 90}]",[],[],45538.0,SOFTWARE,60.0,65.0
812,9007,"Updated the detection names on January 25, 2018, 9:47 PM PDT  ","[{'id': 27823, 'label': 'TIME', 'start_offset': 49, 'end_offset': 60}]",[],[],27823.0,TIME,49.0,60.0
813,4506,Safe Browsing also notifies webmasters when their websites are compromised by malicious actors and helps them diagnose and resolve the problem so that their visitors stay safer.,"[{'id': 50306, 'label': 'SOFTWARE', 'start_offset': 0, 'end_offset': 13}]",[],[],50306.0,SOFTWARE,0.0,13.0
814,811,"(Our newest release, PAN-OS 8.0, also includes protections to significantly limit or eliminate password reuse.)",[],[],[],,,,
815,469," Why should I care, what can it do to me?",[],[],[],,,,
816,991,"By submitting this form, you agree to our Terms of Use and acknowledge our Privacy Statement.  ",[],[],[],,,,
817,2260,"At this time, WildFire is able to correctly identify the samples associated with this campaign as malicious.","[{'id': 47332, 'label': 'SOFTWARE', 'start_offset': 14, 'end_offset': 22}]",[],[],47332.0,SOFTWARE,14.0,22.0
818,13507,One of the group’s more notable campaigns involved attacks that targeted the private email addresses of government officials and politicians in an Eastern European country in September 2021.,"[{'id': 51578, 'label': 'TIME', 'start_offset': 175, 'end_offset': 189}, {'id': 51577, 'label': 'location', 'start_offset': 147, 'end_offset': 163}]",[],[],51578.0,TIME,175.0,189.0
819,1758,"Although the code was removed soon after posting, a copy was still maintained and used by Metasploit.","[{'id': 45123, 'label': 'tools', 'start_offset': 90, 'end_offset': 100}]",[],[],45123.0,tools,90.0,100.0
820,14101,"During the analysis, we found a clear indication of code sharing for the screenshot functionality.",[],[],[],,,,
821,2890,= 13078672;,[],[],[],,,,
822,923,Figure 9.,[],[],[],,,,
823,5077,"We suspect that these groups work for the same entity with a shared supply chain, hence the use of the same exploit kit, but each operate with a different mission set and deploy different techniques.",[],[],[],,,,
824,3408,BIOPASS RAT Loader  Backdoor.Win64.BIOPASS.A  98a91356e0094c96d81bd27af407dd48c3c91aaf97da6794aeb303597a773749  Silverlight1.exe,"[{'id': 10273, 'label': 'malware', 'start_offset': 0, 'end_offset': 11}, {'id': 10274, 'label': 'SHA2', 'start_offset': 46, 'end_offset': 110}, {'id': 49074, 'label': 'malware', 'start_offset': 20, 'end_offset': 44}, {'id': 49075, 'label': 'FILEPATH', 'start_offset': 112, 'end_offset': 128}]","[{'id': 650, 'from_id': 10273, 'to_id': 49074, 'type': 'duplicate-of'}, {'id': 651, 'from_id': 49075, 'to_id': 10274, 'type': 'duplicate-of'}, {'id': 652, 'from_id': 49075, 'to_id': 49074, 'type': 'indicates'}, {'id': 653, 'from_id': 10274, 'to_id': 49074, 'type': 'indicates'}]",[],10273.0,malware,0.0,11.0
825,2003," When executed, HelloXD tries to disable shadow copies to inhibit system recovery before encrypting files using the following commands embedded in the sample:  Additionally the ransomware does a ping to 1.1.1[.]1 and asks to wait a timeout of 3000 milliseconds between each reply, quickly followed with a delete command to delete the initial payload.","[{'id': 5922, 'label': 'malware', 'start_offset': 16, 'end_offset': 23}, {'id': 5925, 'label': 'malware', 'start_offset': 195, 'end_offset': 199}, {'id': 5926, 'label': 'IPV4', 'start_offset': 203, 'end_offset': 212}]",[],[],5922.0,malware,16.0,23.0
826,5491,"In an earlier chat group, an operator called Heena urged the members to install Secret Chat Point on other people’s mobile devices to get perks like credits or the ability to “go invisible”.","[{'id': 51495, 'label': 'identity', 'start_offset': 45, 'end_offset': 50}, {'id': 51496, 'label': 'SOFTWARE', 'start_offset': 80, 'end_offset': 97}]",[],[],51495.0,identity,45.0,50.0
827,9726,"Malicious attacks targeting Mac devices are not as common as its counterparts, but the discovery of this new MacOS backdoor that is presumably distributed via phishing email calls for every user to adopt best practices for phishing attacks regardless of operating system.","[{'id': 29652, 'label': 'location', 'start_offset': 40, 'end_offset': 43}, {'id': 29653, 'label': 'attack-pattern', 'start_offset': 159, 'end_offset': 167}, {'id': 29654, 'label': 'location', 'start_offset': 204, 'end_offset': 208}, {'id': 29655, 'label': 'attack-pattern', 'start_offset': 223, 'end_offset': 231}]",[],[],29652.0,location,40.0,43.0
828,3951,               Figure 3. Examples of arbitrary commands being performed on the session via session id     Discovery,[],[],[],,,,
829,1564," Sign up to receive the latest news, cyber threat intelligence and research from us  Please enter your email address!",[],[],[],,,,
830,2055,"This, however, was not the only graph we observed x4k creating.","[{'id': 45236, 'label': 'threat-actor', 'start_offset': 50, 'end_offset': 53}]",[],[],45236.0,threat-actor,50.0,53.0
831,7215,Indicators of Compromise (IoC)  IoCs Description cfcd391eec9fca663afd9a4a152e62af665e8f695a16537e061e924a3b63c3b9,"[{'id': 22549, 'label': 'SHA1', 'start_offset': 49, 'end_offset': 113}]",[],[],22549.0,SHA1,49.0,113.0
832,10709,i.      Is a POC available ii.      Is it in the wild    ,[],[],[],,,,
833,11843,The following are samples using this evasion: https://www.virustotal.com/gui/file/5094028a0afb4d4a3d8fa82b613c0e59d31450d6c75ed96ded02be1e9db8104f/detection,"[{'id': 36512, 'label': 'location', 'start_offset': 14, 'end_offset': 17}, {'id': 36513, 'label': 'SHA1', 'start_offset': 46, 'end_offset': 156}]",[],[],36512.0,location,14.0,17.0
834,7111, This confirms that this threat actor is abusing this legitimate program to sideload its backdoors.,[],[],[],,,,
835,5071,These groups' activity has been publicly tracked as Operation Dream Job and Operation AppleJeus.,"[{'id': 51183, 'label': 'campaign', 'start_offset': 76, 'end_offset': 95}, {'id': 51182, 'label': 'campaign', 'start_offset': 52, 'end_offset': 71}]",[],[],51183.0,campaign,76.0,95.0
836,9471,Stage 5: Client.MainConsole,[],[],[],,,,
837,430,"For instance, there are some websites that now use coin mining as an alternative to digital advertising to generate revenue.",[],[],[],,,,
838,14285,"If the user doesn’t have the Twitter app, it will just be a null string (“”).","[{'id': 48498, 'label': 'SOFTWARE', 'start_offset': 29, 'end_offset': 37}]",[],[],48498.0,SOFTWARE,29.0,37.0
839,5021,TAG would like to thank the Yahoo! Paranoids Advanced Cyber Threats Team for their collaboration in this investigation.,"[{'id': 51084, 'label': 'identity', 'start_offset': 0, 'end_offset': 3}, {'id': 51085, 'label': 'identity', 'start_offset': 28, 'end_offset': 72}]",[],[],51084.0,identity,0.0,3.0
840,3570," By examining one of the community-supported versions, we can see there is a tool to build ConfuserEx from the command line.","[{'id': 49354, 'label': 'tools', 'start_offset': 91, 'end_offset': 101}]",[],[],49354.0,tools,91.0,101.0
841,8231,We also helped close the fraudulent domains.,[],[],[],,,,
842,1371,"The in-memory code uses Living Off the Land Binaries (LOLBINs) to evade detection and also performs anti-analysis techniques, as it will fail to detonate when certain monitoring tools exist.","[{'id': 44979, 'label': 'tools', 'start_offset': 24, 'end_offset': 62}]",[],[],44979.0,tools,24.0,62.0
843,9053, Figure 5.,[],[],[],,,,
844,532,"One example here is Makop, contained in a 7z archive along with an infostealer malware (SHA256: DE6DFA018773E07C218EF1DF62CE0D99A708841BF1DDFB4C6AD7E323D5D666A4).","[{'id': 1760, 'label': 'malware', 'start_offset': 67, 'end_offset': 78}, {'id': 1761, 'label': 'SHA2', 'start_offset': 96, 'end_offset': 160}, {'id': 46154, 'label': 'tools', 'start_offset': 42, 'end_offset': 44}]","[{'id': 156, 'from_id': 1761, 'to_id': 1760, 'type': 'related-to'}]",[],1760.0,malware,67.0,78.0
845,648, Installation  ,[],[],[],,,,
846,693,"While code executed in this way is ‘sandboxed’ (where it cannot run new processes or write to the filesystem etc.), like other code running from Internet Explorer","[{'id': 45799, 'label': 'SOFTWARE', 'start_offset': 145, 'end_offset': 162}]",[],[],45799.0,SOFTWARE,145.0,162.0
847,3943, PHPMyAdmin  curl.dat -vv --connect-timeout 2 {ip address}/phpmyadmin  Apache Tomcat  s.dat -u http://{ip address}:8080/manager/html  Ports  7001 9095 5556  8080   s.dat -i 10.217.229.189 -p {ports}     Table 1.,"[{'id': 49790, 'label': 'SOFTWARE', 'start_offset': 71, 'end_offset': 84}, {'id': 49791, 'label': 'FILEPATH', 'start_offset': 86, 'end_offset': 91}, {'id': 49792, 'label': 'FILEPATH', 'start_offset': 95, 'end_offset': 132}, {'id': 49793, 'label': 'IPV4', 'start_offset': 173, 'end_offset': 187}]",[],[],49790.0,SOFTWARE,71.0,84.0
848,3476,Below is a screenshot of the SFX files and document used by the latest campaigns: Figure 3.,[],[],[],,,,
849,1997," HelloXD is a ransomware family first observed in the wild on Nov. 30, 2021.","[{'id': 47103, 'label': 'malware', 'start_offset': 1, 'end_offset': 8}, {'id': 47104, 'label': 'TIME', 'start_offset': 62, 'end_offset': 75}]",[],[],47103.0,malware,1.0,8.0
850,4642,The tool is written in .NET for Windows PCs and is designed to run on the attacker's machine.,"[{'id': 50561, 'label': 'SOFTWARE', 'start_offset': 32, 'end_offset': 39}]",[],[],50561.0,SOFTWARE,32.0,39.0
851,10822,"It defines seven message types, shown in Figure 4.",[],[],[],,,,
852,1876,"The update from Microsoft for the Windows operating system was published in February as an optional update, and in Microsoft's security release in April, so fully updated machines running Windows 10 and 11 are not vulnerable to this kind of attack.","[{'id': 46997, 'label': 'SOFTWARE', 'start_offset': 34, 'end_offset': 58}, {'id': 46998, 'label': 'TIME', 'start_offset': 76, 'end_offset': 84}, {'id': 47000, 'label': 'identity', 'start_offset': 115, 'end_offset': 124}, {'id': 47001, 'label': 'TIME', 'start_offset': 147, 'end_offset': 152}, {'id': 46999, 'label': 'identity', 'start_offset': 16, 'end_offset': 25}, {'id': 47002, 'label': 'SOFTWARE', 'start_offset': 188, 'end_offset': 205}]",[],[],46997.0,SOFTWARE,34.0,58.0
853,13657,The attackers use cloud-based email distribution services like SendGrid to deliver emails with a clickable link that redirects targets to a fake Office 365 page.,"[{'id': 51745, 'label': 'threat-actor', 'start_offset': 4, 'end_offset': 13}, {'id': 51746, 'label': 'tools', 'start_offset': 63, 'end_offset': 71}]","[{'id': 1151, 'from_id': 51745, 'to_id': 51746, 'type': 'uses'}]",[],51745.0,threat-actor,4.0,13.0
854,4551,"Here is a deeper look at some campaign activity TAG has observed since our last update: Turla, a group publicly attributed to Russia’s Federal Security Service (FSB), recently hosted Android apps on a domain spoofing the Ukrainian Azov Regiment.","[{'id': 50355, 'label': 'identity', 'start_offset': 48, 'end_offset': 51}, {'id': 50356, 'label': 'threat-actor', 'start_offset': 88, 'end_offset': 93}, {'id': 50357, 'label': 'identity', 'start_offset': 135, 'end_offset': 165}, {'id': 50358, 'label': 'location', 'start_offset': 126, 'end_offset': 132}, {'id': 50359, 'label': 'SOFTWARE', 'start_offset': 183, 'end_offset': 190}, {'id': 50360, 'label': 'identity', 'start_offset': 221, 'end_offset': 244}]","[{'id': 946, 'from_id': 50356, 'to_id': 50357, 'type': 'attributed-to'}, {'id': 947, 'from_id': 50357, 'to_id': 50358, 'type': 'located-at'}, {'id': 948, 'from_id': 50357, 'to_id': 50360, 'type': 'impersonates'}]",[],50355.0,identity,48.0,51.0
